member_id,cluster,cost,decision_score,value,uplift_score,p_control,p_treat,reward_app_activity,population_fit,preferred_offer_type,maturity_flag,total_spend,frequency,recency_h
537D1682C42740218162E3BCA53B9552,High-Value Responsive,3.5,11.9805,108.9567,0.1421,0.5905,0.7326,0.8889,1.0,Mixed,mature,980.61,9,54
32042DB985AD426A8E3C792B1585291A,High-Value Responsive,3.5,11.977,48.48,0.3192,0.4296,0.7488,0.4545,0.6667,Mixed,mature,533.28,11,12
D448FA911F3F4B4AAFE87396D220FAD6,Thin-History Low-Activity,1.0,11.9364,29.08,0.4449,0.3442,0.789,1.0,0.3333,No paid offer preference,thin_history,29.08,1,18
46AEB00F90D24417BF50714359CD0EA5,Dormant Value Customers,4.0,11.8788,32.79,0.4843,0.3397,0.824,1.0,0.4,Mixed,mature,98.37,3,132
440244D2FE344C3C99478E7AEFC1FACD,Dormant Value Customers,4.0,11.8512,36.2467,0.4373,0.3434,0.7807,0.6667,0.3333,Mixed,mature,108.74,3,258
9494823C73A9408DB756D4CFACD9C8EE,Dormant Value Customers,4.0,11.8308,32.58,0.4859,0.3185,0.8044,0.6,1.0,Mixed,mature,162.9,5,84
3D78362D314B43179AF19945CFBA03DB,High-Value Responsive,3.5,11.8298,75.1045,0.2041,0.5337,0.7378,1.0,0.8,Mixed,mature,826.15,11,72
692E3EABA5854AD5BBDD51D241647830,High-Value Responsive,3.5,11.8066,66.585,0.2299,0.607,0.8369,0.625,0.75,Mixed,mature,532.68,8,0
4AC501588722457A8BC357DC2A500AAE,Frequent Light Buyers,2.5,11.6476,29.5567,0.4787,0.3355,0.8142,1.0,0.5,Discount,mature,177.34,6,6
762F6C4F07154CCA81E7FCA143F3D2DE,Thin-History Low-Activity,1.0,11.6123,29.4,0.429,0.3611,0.7901,1.0,0.3333,No paid offer preference,thin_history,29.4,1,258
EB98549B2A1D49638CE954EB036A92D1,Thin-History Low-Activity,1.0,11.5475,31.53,0.398,0.3411,0.7391,1.0,0.3333,No paid offer preference,thin_history,31.53,1,48
EDC37C324BA440B1BAB742F4AB4E1CFB,High-Value Responsive,3.5,11.5184,51.324,0.2926,0.6006,0.8932,0.9,1.0,Mixed,mature,513.24,10,60
C8BDAC4310B142A8A4D9F35970048B76,Thin-History Low-Activity,1.0,11.4753,29.79,0.4188,0.3792,0.798,1.0,0.3333,No paid offer preference,thin_history,29.79,1,162
51C72503A69B4E469C61A3823DD12F16,Thin-History Low-Activity,1.0,11.4229,31.995,0.3883,0.3576,0.7459,0.0,0.0,No paid offer preference,thin_history,63.99,2,264
63FAB1F9826144968C8D4FF729E37ECB,High-Value Responsive,3.5,11.3544,107.306,0.1384,0.5563,0.6947,0.8,0.8,Mixed,mature,536.53,5,0
CC3F80EA78DA4D6085C8E90BE8C67F47,Dormant Value Customers,4.0,11.351,33.05,0.4645,0.3233,0.7878,0.6667,0.5,Mixed,mature,99.15,3,18
7926DB9D939E49D4A2CD189AAB24E4C0,High-Value Responsive,3.5,11.2192,32.3914,0.4544,0.3548,0.8092,0.8571,1.0,Mixed,mature,226.74,7,108
2CFD7C204F744227B147546E36C961B0,High-Value Responsive,3.5,11.0918,61.47,0.2374,0.5893,0.8267,0.9333,1.0,Mixed,mature,922.05,15,0
DBB7655F713F4C2A8A64DC776356C08B,Dormant Value Customers,4.0,11.0219,29.77,0.5046,0.3213,0.8259,0.8,1.0,Mixed,mature,148.85,5,120
143CF71B0CED4ADA88C9FF92E7C16758,Dormant Value Customers,4.0,10.9963,35.5625,0.4217,0.3902,0.8119,0.75,1.0,Mixed,mature,142.25,4,132
8C764C8FEF2E43C8A7D7F1A1A97F1760,High-Value Responsive,3.5,10.9848,33.025,0.4386,0.3585,0.7971,1.0,1.0,Mixed,thin_history,66.05,2,60
6E4C670BBCE3479A90F5BF214496CD64,Thin-History Low-Activity,1.0,10.9213,28.625,0.4165,0.3432,0.7597,0.0,0.0,No paid offer preference,mature,114.5,4,348
8C3C10F681674FD798B5957060BBF302,High-Value Responsive,3.5,10.895,62.7017,0.2296,0.3829,0.6125,1.0,1.0,Mixed,mature,376.21,6,12
2C84EB07BC4C4480862EF63A3826C4B0,High-Value Responsive,3.5,10.8917,64.7493,0.2223,0.5859,0.8082,0.9333,1.0,Mixed,mature,971.24,15,0
9893D7208428455A98DC1A402148B3C8,Dormant Value Customers,4.0,10.8913,119.158,0.125,0.4849,0.6099,1.0,1.0,Mixed,mature,595.79,5,84
09DC6BC32AD74886B405DC2F455DDB4E,Low-Value Low-Response,0.0,10.8855,23.5925,0.4614,0.3281,0.7895,0.0,0.0,No paid offer preference,thin_history,94.37,4,252
1E8AFBFF73494145A26F9B5475DFC9F6,High-Value Responsive,3.5,10.8725,32.1271,0.4474,0.3605,0.8078,1.0,1.0,Mixed,mature,224.89,7,6
0D9A55F4493544DEAF6B1DBC007373B8,Dormant Value Customers,4.0,10.8605,33.4667,0.444,0.3477,0.7917,0.6667,0.5,Mixed,mature,200.8,6,12
B7DCA38B215A49FEA3BEDEFB886911B9,Thin-History Low-Activity,1.0,10.8363,29.5,0.4012,0.3707,0.772,0.5,0.3333,No paid offer preference,thin_history,59.0,2,42
447140E4760B4FAF9551166CB9935058,Dormant Value Customers,4.0,10.8245,32.61,0.4546,0.3306,0.7852,0.4,0.5,Mixed,mature,163.05,5,138
7D7F271652D244F78B97C73CD734C553,High-Value Responsive,3.5,10.8196,79.0121,0.1812,0.6121,0.7933,1.0,0.8,Mixed,mature,1106.17,14,84
28E8BC827DFF4F0C92164EFA3DD48804,Dormant Value Customers,4.0,10.804,32.656,0.4533,0.3733,0.8266,0.6,0.6667,Mixed,mature,163.28,5,186
49AE517B9F4C4EE1A07418B28EA549C2,Low-Value Low-Response,0.0,10.7577,23.415,0.4594,0.3222,0.7817,1.0,0.25,No paid offer preference,thin_history,46.83,2,114
18F2F42D216C4F499F0E7896945236CA,Dormant Value Customers,4.0,10.7545,31.446,0.4692,0.3411,0.8103,0.8,1.0,Mixed,mature,157.23,5,180
BA5F7F6C45414D00A87A042B9CAF3AF0,Thin-History Low-Activity,1.0,10.7436,28.815,0.4076,0.377,0.7846,0.5,0.5,No paid offer preference,thin_history,57.63,2,138
FA6CFBABBE46467F9E9F276E20F0E48A,Dormant Value Customers,4.0,10.7408,30.8433,0.4779,0.322,0.7999,1.0,1.0,Mixed,mature,185.06,6,12
8571868385524806BCACD7E73C1AE5E1,Dormant Value Customers,4.0,10.7379,33.825,0.4357,0.375,0.8107,1.0,0.6667,Mixed,thin_history,67.65,2,252
5CCCAB62E4F3456F9824F1930E1DA5DC,Dormant Value Customers,4.0,10.7339,31.205,0.4722,0.3535,0.8257,1.0,0.3333,Mixed,thin_history,62.41,2,0
55F752ED98374CC8BC85126766E66236,Dormant Value Customers,4.0,10.6428,30.9833,0.4726,0.3234,0.796,1.0,0.6667,Mixed,mature,92.95,3,12
81AF83E08A7D48DEAAF764753E2810B3,High-Value Responsive,3.5,10.6224,45.105,0.3131,0.5876,0.9007,0.875,1.0,Mixed,mature,360.84,8,300
B6CBCE3D8FF14CCB8A331D9811D2EACB,Thin-History Low-Activity,1.0,10.6204,24.83,0.468,0.3117,0.7797,0.3333,0.5,No paid offer preference,mature,74.49,3,66
A1AD0BBE76F8403786BAA50FF845BC42,Dormant Value Customers,4.0,10.5991,37.458,0.3897,0.4193,0.809,1.0,1.0,Mixed,mature,187.29,5,0
9B1F748C79AE43BC93C10499159341F8,Thin-History Low-Activity,1.0,10.5958,35.01,0.3312,0.3262,0.6575,1.0,0.25,No paid offer preference,thin_history,70.02,2,144
CC135DDDAB0B484F9010CBC57220A195,Thin-History Low-Activity,1.0,10.5918,27.8633,0.416,0.3784,0.7944,0.0,0.0,No paid offer preference,mature,83.59,3,312
62D5B9F500494D5293E71F2BE052962B,Dormant Value Customers,4.0,10.5846,34.8767,0.4182,0.3797,0.7978,1.0,1.0,Mixed,mature,209.26,6,54
9FC98BF891DC4D678F607FE7BCB31F8D,High-Value Responsive,3.5,10.5673,40.8667,0.3442,0.3795,0.7237,0.5556,1.0,Mixed,thin_history,367.8,9,66
905C7B26EAC2451B9B1F0EBC7BE8B9FD,High-Value Responsive,3.5,10.553,41.2657,0.3405,0.5549,0.8954,0.9286,0.6667,Mixed,mature,577.72,14,54
F4DFEF33B50444EEAFCE52A81E862F0B,High-Value Responsive,3.5,10.49,39.0344,0.3584,0.4166,0.775,0.8889,1.0,Mixed,mature,351.31,9,36
DE8E51239AF349DA8412AFE26B471F93,High-Value Responsive,3.5,10.4179,79.3425,0.1754,0.5894,0.7649,0.9167,1.0,Mixed,mature,952.11,12,72
C9F370A8D2CC4A6093FDA4AA34525FE1,Dormant Value Customers,4.0,10.4113,31.8425,0.4526,0.3608,0.8134,0.5,0.5,Mixed,mature,127.37,4,24
70423D22F29C4AEDB42DF7AEB75ACB1A,Thin-History Low-Activity,1.0,10.3733,29.535,0.3851,0.3244,0.7095,0.0,0.0,No paid offer preference,thin_history,59.07,2,396
61B2F0A885CF423C83D1395A362FFC01,High-Value Responsive,3.5,10.2859,46.248,0.2981,0.4252,0.7233,1.0,0.8,Mixed,mature,462.48,10,150
2B63AC345E394F4AA0E6138C1AC8988C,High-Value Responsive,3.5,10.2849,27.6271,0.499,0.3287,0.8277,1.0,0.75,Mixed,mature,193.39,7,24
3E2654232D3C479E88B817FBF3CF6EE1,Dormant Value Customers,4.0,10.2612,165.2967,0.0863,0.4972,0.5834,1.0,0.8,Mixed,mature,495.89,3,72
B467F9659B5D484BAB417C03CE24EA57,High-Value Responsive,3.5,10.2487,29.5111,0.4659,0.3534,0.8193,0.8889,1.0,Mixed,mature,265.6,9,198
22A945BE84664AB59B5BFF02429BF462,High-Value Responsive,3.5,10.2025,49.5705,0.2764,0.646,0.9224,1.0,1.0,Mixed,mature,1040.98,21,66
4533DAC76EE147678E3C7A862DA32376,Thin-History Low-Activity,1.0,10.1431,24.38,0.4571,0.331,0.7881,1.0,0.5,No paid offer preference,thin_history,24.38,1,300
1C587DE019994F93A242C6864FD7BC55,Thin-History Low-Activity,1.0,10.129,26.6767,0.4172,0.3825,0.7997,0.3333,0.3333,No paid offer preference,mature,80.03,3,312
4FDA52477B9C4371B1383C21047E46AB,Dormant Value Customers,4.0,10.1284,31.5162,0.4483,0.3605,0.8088,0.875,0.75,Mixed,mature,252.13,8,150
0CC00E05B6BE41E78D8385F64CCB5E15,Dormant Value Customers,4.0,10.124,31.8929,0.4429,0.3489,0.7917,0.7143,1.0,Mixed,mature,223.25,7,138
AD2C5A7237A647D5B717FC079283DA18,High-Value Responsive,3.5,10.0606,28.42,0.4772,0.343,0.8202,0.5714,1.0,Mixed,mature,198.94,7,42
9DCFBBCD176A4E06AE89108847B758AF,High-Value Responsive,3.5,10.0477,28.9609,0.4678,0.3596,0.8274,0.9091,1.0,Mixed,mature,318.57,11,66
F4FA477E66204420B0C0B90448596A46,High-Value Responsive,3.5,9.9755,89.2155,0.151,0.5564,0.7075,1.0,1.0,Mixed,mature,981.37,11,12
25CBF4FB784E463A99BF0C24588C0ABA,High-Value Responsive,3.5,9.9593,37.9568,0.3546,0.5693,0.9238,0.9091,1.0,Mixed,mature,835.05,22,0
780B53DDE0774138B7FEB0506F0BC84D,High-Value Responsive,3.5,9.9205,49.3811,0.2718,0.4171,0.6889,0.8889,1.0,Mixed,mature,444.43,9,0
9AE56116908640FC83477982DA0AAEC4,High-Value Responsive,3.5,9.9056,36.6688,0.3656,0.554,0.9196,1.0,1.0,Mixed,mature,953.39,26,6
773B9B57713F470FBFE74AB32A41A945,High-Value Responsive,3.5,9.9037,66.1673,0.2026,0.6838,0.8864,0.9091,0.75,Mixed,mature,727.84,11,18
EAAA456D803E49798017100B16FDA6C5,Thin-History Low-Activity,1.0,9.897,24.11,0.452,0.3089,0.7609,1.0,0.5,No paid offer preference,thin_history,48.22,2,42
2F6A5C576B1E4FA1B079500322EF096B,Dormant Value Customers,4.0,9.8819,28.3117,0.4903,0.3392,0.8296,0.6667,0.6667,Mixed,mature,169.87,6,258
A02FB3387E4248E59D67931547DBC575,High-Value Responsive,3.5,9.8731,28.3018,0.4725,0.3678,0.8403,0.6364,1.0,Mixed,mature,311.32,11,144
BD7B13B7520B4BD1AED39C026EBB9116,Dormant Value Customers,4.0,9.8477,29.834,0.4642,0.3732,0.8374,0.8,1.0,Mixed,mature,149.17,5,60
CC79B9F0E46840418FD61600A449E2D4,Dormant Value Customers,4.0,9.8221,30.9567,0.4465,0.257,0.7035,0.3333,1.0,Mixed,thin_history,92.87,3,6
EA817A9DAE854C26B1CBF9FA52480194,High-Value Responsive,3.5,9.7875,48.3,0.2751,0.5198,0.7949,1.0,1.0,Mixed,mature,772.8,16,90
7734C710B32945208A8A32109912FB46,Dormant Value Customers,4.0,9.7675,31.142,0.4421,0.3765,0.8186,1.0,0.6667,Mixed,mature,155.71,5,126
A3FB80657B0B48018345C415A72838B4,Dormant Value Customers,4.0,9.7637,32.6075,0.4221,0.333,0.7551,1.0,0.6667,Mixed,mature,130.43,4,126
1D324572A0874EF480CC121408EB72D0,High-Value Responsive,3.5,9.7627,119.0025,0.1114,0.3692,0.4807,0.875,1.0,Mixed,mature,952.02,8,24
87CD8024319544C18C17E3045DDFD83A,Thin-History Low-Activity,1.0,9.759,23.425,0.4593,0.2354,0.6947,0.5,1.0,No paid offer preference,thin_history,46.85,2,144
1C5BFF3F58604E84A6473111E3073292,High-Value Responsive,3.5,9.742,46.8031,0.2829,0.5673,0.8502,0.9231,0.75,Mixed,mature,608.44,13,96
FE97AA22DD3E48C8B143116A8403DD52,High-Value Responsive,3.5,9.7287,51.1609,0.2586,0.2606,0.5192,0.4545,1.0,Mixed,thin_history,562.77,11,6
B4C29D77C6D045698BF125545D1520F8,Thin-History Low-Activity,1.0,9.714,26.12,0.4102,0.391,0.8012,1.0,0.6667,No paid offer preference,thin_history,52.24,2,252
B330AD2E97CA455BADFF7121614B225D,Dormant Value Customers,4.0,9.6934,31.6475,0.4327,0.3627,0.7953,1.0,0.75,Mixed,mature,126.59,4,246
906E0EEFF3BC43D79E3686ADF7232594,High-Value Responsive,3.5,9.6244,29.0286,0.4521,0.3485,0.8007,0.7143,1.0,Mixed,mature,203.2,7,6
C89D7D9465644288B43BD4D0CCE1622E,High-Value Responsive,3.5,9.609,28.3114,0.463,0.3575,0.8206,1.0,1.0,Mixed,mature,198.18,7,36
7DA25B87262F4C75BAC253CF5E5D9039,Dormant Value Customers,4.0,9.6017,29.67,0.4584,0.3281,0.7865,0.75,0.5,Mixed,mature,118.68,4,192
0C6BA803D2C84D71B0F0980A03912398,Thin-History Low-Activity,1.0,9.5555,26.74,0.3947,0.3286,0.7233,0.0,0.0,No paid offer preference,thin_history,53.48,2,24
5725B27C56CE42BB86569BD965AB35EB,Dormant Value Customers,4.0,9.5439,28.57,0.4741,0.3509,0.825,0.5714,1.0,Mixed,mature,199.99,7,54
9C20B8E0BA9D4AE3BFE6D259A85D1D12,Dormant Value Customers,4.0,9.5407,29.16,0.4644,0.3401,0.8044,0.6667,0.6667,Mixed,mature,174.96,6,24
20CD258497C24A47B2345AF5811B2AF0,Dormant Value Customers,4.0,9.53,30.1075,0.4494,0.3664,0.8158,0.75,0.6667,Mixed,mature,120.43,4,192
51B53860777C4E978B1F8CFCD5508ECE,Dormant Value Customers,4.0,9.5103,28.156,0.4798,0.3314,0.8112,1.0,0.6667,Mixed,mature,140.78,5,282
36DB5F33AD944CB095D20ECBDEDE53F9,Dormant Value Customers,4.0,9.504,28.04,0.4816,0.3318,0.8134,0.75,0.75,Mixed,mature,112.16,4,114
F3DA1EA477514080B5E34D6B7048E5CF,High-Value Responsive,3.5,9.4884,28.9255,0.449,0.3622,0.8113,0.8182,1.0,Mixed,mature,318.18,11,54
288BD96665AE45C287DEC85634F318DD,High-Value Responsive,3.5,9.4869,31.0483,0.4183,0.3111,0.7294,1.0,1.0,Mixed,mature,186.29,6,180
12B2135DE4D041A4A1D6A090D8977DC1,High-Value Responsive,3.5,9.4796,38.5457,0.3367,0.5712,0.908,0.9048,0.8,Mixed,mature,809.46,21,24
13B9A30150F94769AA55535001893D4E,Dormant Value Customers,4.0,9.4269,32.156,0.4176,0.3969,0.8145,0.6,1.0,Mixed,mature,160.78,5,102
E0D0940A726544D29B8C93ADF7C39FA2,High-Value Responsive,3.5,9.4237,33.7436,0.383,0.5169,0.8999,0.9286,0.5,Mixed,mature,472.41,14,54
FC5EC01A59CD4CB483837F44329BCEFB,Dormant Value Customers,4.0,9.3665,28.595,0.4674,0.3332,0.8007,0.5,1.0,Mixed,mature,171.57,6,102
46C1046ACB4B4F29840BA3D55BA5682D,High-Value Responsive,3.5,9.3663,40.1407,0.3205,0.5334,0.8539,0.7857,1.0,Mixed,mature,561.97,14,42
73C157A4B8E342FCB5D8479D8CB41E81,High-Value Responsive,3.5,9.3532,29.1845,0.4404,0.3859,0.8263,0.8182,1.0,Mixed,mature,321.03,11,6
42BB26C6F1704C9482A0A949801FEE7F,High-Value Responsive,3.5,9.3362,29.5175,0.4349,0.3965,0.8314,0.75,0.3333,Mixed,mature,236.14,8,54
0C89378F14804B42B6E63E4DC26E8D3E,Dormant Value Customers,4.0,9.3108,31.82,0.4183,0.3572,0.7755,1.0,0.6667,Mixed,mature,127.28,4,78
27DCAF139E2F42CC8325F09EA090CDF9,Dormant Value Customers,4.0,9.3063,32.1267,0.4142,0.3802,0.7943,1.0,0.6667,Mixed,mature,96.38,3,78
EF37C9243609498ABF8E43E63FC28044,Dormant Value Customers,4.0,9.2922,29.6475,0.4483,0.3651,0.8135,1.0,0.6667,Mixed,mature,118.59,4,174
19CA1205D83F46E0BD2A44D5E3813E02,Thin-History Low-Activity,1.0,9.261,25.33,0.4051,0.306,0.7111,0.0,0.0,No paid offer preference,thin_history,75.99,3,12
09BED795BC814B4E9AB2CAD8F8B78FC0,Dormant Value Customers,4.0,9.2457,28.5088,0.4646,0.3626,0.8272,0.875,0.75,Mixed,mature,228.07,8,42
BB16EC6E02B14940A95D65BFFD980456,High-Value Responsive,3.5,9.2257,27.3038,0.4661,0.3256,0.7917,0.75,1.0,Mixed,thin_history,218.43,8,102
1966FA40D2F84620B2B1B9B64F8E0209,Dormant Value Customers,4.0,9.2173,28.5225,0.4634,0.3086,0.772,0.5,0.6667,Mixed,mature,114.09,4,108
69B3C27361614E65A256095798155F54,Thin-History Low-Activity,1.0,9.2134,28.5967,0.3572,0.4218,0.779,0.6667,0.5,No paid offer preference,mature,85.79,3,276
18BFFAE1579B4F8598420EC807052CFA,High-Value Responsive,3.5,9.1673,42.8535,0.2956,0.6062,0.9018,0.8824,1.0,Mixed,mature,728.51,17,48
73DF95A605BE49F18EAFAAB4B756D928,High-Value Responsive,3.5,9.155,33.87,0.3736,0.5414,0.915,0.8462,0.6667,Mixed,mature,440.31,13,90
8D099354AE6A46D383876232F54F20B7,Dormant Value Customers,4.0,9.154,27.3525,0.4809,0.3299,0.8108,0.75,1.0,Mixed,mature,109.41,4,54
5922EE9B83594CC6931C06952D5A2EE6,High-Value Responsive,3.5,9.1364,28.6115,0.4417,0.375,0.8167,1.0,1.0,Mixed,mature,371.95,13,12
7317A38EA30A43EA9A72A923E98E0359,Dormant Value Customers,4.0,9.1362,31.35,0.419,0.3763,0.7953,0.6667,0.3333,Mixed,mature,94.05,3,30
77E4E977834D4EB1BA2A5755731DCF83,Thin-History Low-Activity,1.0,9.1254,21.915,0.462,0.3033,0.7654,0.5,0.5,No paid offer preference,thin_history,43.83,2,192
014899C751254A62A96CE676EB11DDC2,High-Value Responsive,3.5,9.1234,28.711,0.4397,0.3814,0.8211,0.8,1.0,Mixed,mature,287.11,10,36
02EFE413DD194069AB58ABDE38AB5E02,High-Value Responsive,3.5,9.1096,30.3817,0.415,0.3866,0.8016,0.8333,1.0,Mixed,mature,182.29,6,0
80BC3A67E3FF43C491DA0F3CD28BC3FA,High-Value Responsive,3.5,9.0995,35.7905,0.352,0.5523,0.9043,1.0,1.0,Mixed,mature,787.39,22,84
1D5CA3B421AC463885D12DD0389FD628,Low-Value Low-Response,0.0,9.0948,21.6,0.4211,0.3703,0.7913,0.0,0.0,No paid offer preference,mature,86.4,4,354
325A76DBD5DE4F62B1230EA9659F26FA,High-Value Responsive,3.5,9.0751,30.4329,0.4132,0.3653,0.7785,0.7143,0.6667,Mixed,mature,213.03,7,24
0056DF74B63B4298809F0B375A304CF4,Dormant Value Customers,4.0,9.0618,28.828,0.4531,0.36,0.8131,1.0,1.0,Mixed,mature,144.14,5,42
13C74D6492014FA4B08723BC55B87579,High-Value Responsive,3.5,9.0459,29.7478,0.4217,0.3643,0.7861,0.4444,0.6667,Mixed,mature,267.73,9,24
3622EA602EA242A68BF3BF73DF66BBB9,Thin-History Low-Activity,1.0,9.0376,23.14,0.4338,0.297,0.7308,0.5,0.5,No paid offer preference,thin_history,46.28,2,96
5E9A9E575FF44D2EB2144DA629428121,High-Value Responsive,3.5,9.0318,28.745,0.436,0.3763,0.8123,0.625,0.5,Mixed,mature,229.96,8,132
2F3D4B6C868E4F3CAD94F81FE2DA536F,Dormant Value Customers,4.0,9.0295,27.0617,0.4815,0.3059,0.7874,0.6667,1.0,Mixed,mature,162.37,6,126
4A5047D74835436898F1EAB6E0FC8D2A,High-Value Responsive,3.5,9.0062,28.1788,0.4438,0.3554,0.7992,0.5,0.75,Mixed,mature,225.43,8,24
5492E7C1B49E421A85FEF5B4B23C1487,High-Value Responsive,3.5,9.0015,28.242,0.4427,0.3551,0.7978,1.0,1.0,Mixed,mature,141.21,5,18
6FF6A067ACC848E29F7C1B926925741D,High-Value Responsive,3.5,8.9987,30.607,0.4084,0.3907,0.799,1.0,0.8,Mixed,mature,306.07,10,48
3B21D61216C04080AA01AA46C2C076AC,Dormant Value Customers,4.0,8.9809,32.146,0.4038,0.383,0.7868,0.4,0.75,Mixed,mature,160.73,5,54
3D33B994206241A3BE3CDF2C030C9B89,Dormant Value Customers,4.0,8.9716,28.03,0.4628,0.2763,0.739,0.25,1.0,Mixed,thin_history,112.12,4,66
46F6C92A6AE84F21BD70BAD9BC4D7101,High-Value Responsive,3.5,8.9708,25.54,0.4883,0.3251,0.8134,0.5,1.0,Mixed,mature,204.32,8,0
5A2660B89E314721B25F2B966846A497,Dormant Value Customers,4.0,8.9646,32.264,0.4018,0.3952,0.797,0.6,0.3333,Mixed,mature,161.32,5,330
F0E126082E4940749C3087F8016106A0,Thin-History Low-Activity,1.0,8.9637,22.08,0.4513,0.3494,0.8006,1.0,0.5,No paid offer preference,thin_history,22.08,1,216
D61AF4FE2054410E9DE5825F01D27141,High-Value Responsive,3.5,8.9617,25.2785,0.493,0.3327,0.8257,0.7692,1.0,Mixed,mature,328.62,13,6
2546722A0E4C47C4A7133BD185B3C6C9,High-Value Responsive,3.5,8.9528,29.154,0.4271,0.3512,0.7783,0.9,1.0,Mixed,mature,291.54,10,18
B7BBDE316BE54F6F9100F8EC7D7E3DBC,High-Value Responsive,3.5,8.9439,34.6157,0.3595,0.588,0.9475,0.7143,1.0,Mixed,mature,484.62,14,114
FADA060561C24D4A984CC6EBA6E2A63A,Dormant Value Customers,4.0,8.9331,28.81,0.4489,0.3801,0.829,0.4,0.3333,Mixed,mature,144.05,5,108
B1849C40E7B34593AE30B79F0744C84A,Dormant Value Customers,4.0,8.9232,48.0414,0.269,0.4722,0.7412,1.0,0.6667,Mixed,mature,336.29,7,48
98D67B97A0F042AD89C3B4DB85B4DF27,Dormant Value Customers,4.0,8.9183,29.2283,0.442,0.3694,0.8114,0.8333,0.5,Mixed,mature,175.37,6,186
E7EBD61EAD2D4958A32DC214939A03F9,High-Value Responsive,3.5,8.9107,28.2091,0.44,0.3632,0.8032,1.0,1.0,Mixed,mature,310.3,11,36
033F0EE2250E475B87F70115E7895957,Dormant Value Customers,4.0,8.8562,30.1433,0.4265,0.3608,0.7873,0.3333,0.5,Mixed,mature,90.43,3,276
569BD9890E74463F84E96F4B4951F45A,High-Value Responsive,3.5,8.8546,31.1357,0.3968,0.3853,0.7821,1.0,1.0,Mixed,mature,217.95,7,24
DA609095DC2749919733620125B79A43,High-Value Responsive,3.5,8.8426,27.0843,0.4557,0.3312,0.7869,0.5714,1.0,Mixed,mature,189.59,7,24
D995F38C06FD45DF91727A716CA2A1A2,High-Value Responsive,3.5,8.8409,27.6133,0.4469,0.2608,0.7078,0.8333,1.0,Mixed,thin_history,165.68,6,186
ADF9C31A25944EC6A58F7C88E008BA5A,High-Value Responsive,3.5,8.8336,28.12,0.4386,0.3256,0.7642,0.1667,1.0,Mixed,thin_history,337.44,12,12
66AD7D1394F24C789A3EA768727BF07B,Dormant Value Customers,4.0,8.8309,31.25,0.4106,0.4201,0.8306,0.5,0.5,Mixed,mature,125.0,4,6
63AB5F221A76472EBEB73B19C6782A0F,High-Value Responsive,3.5,8.818,27.53,0.4474,0.3559,0.8033,1.0,1.0,Mixed,mature,247.77,9,90
FFF0F0AAC6C547B9B263080F09A5586A,Low-Value Low-Response,0.0,8.8153,19.4833,0.4525,0.2991,0.7516,0.0,0.0,No paid offer preference,thin_history,116.9,6,54
1502FE1C8F9C4973BC0631D34F5147BF,Dormant Value Customers,4.0,8.8149,26.3917,0.4856,0.3023,0.7879,0.3333,1.0,Mixed,thin_history,158.35,6,90
7E7519AEF57544A9A3B18703CE7A2FB7,Frequent Light Buyers,2.5,8.8005,26.8,0.4217,0.3412,0.7629,1.0,0.5,Discount,mature,134.0,5,12
184C1819BA144E4784667F14F7E7BA08,Dormant Value Customers,4.0,8.792,30.27,0.4226,0.38,0.8026,0.6667,0.25,Mixed,mature,181.62,6,108
20F1659C701047519C46CB50D9AF3AA0,Dormant Value Customers,4.0,8.7904,28.2975,0.452,0.324,0.776,0.5,1.0,Mixed,thin_history,113.19,4,180
3D6AE9EC18294A539EDF597FB57AFC26,Dormant Value Customers,4.0,8.7877,27.5533,0.4641,0.3534,0.8175,0.6667,0.6667,Mixed,mature,82.66,3,144
7F0DF9EA520A40E2AD30D0C4F6F30161,High-Value Responsive,3.5,8.7776,51.26,0.2395,0.6325,0.872,0.6923,1.0,Mixed,mature,666.38,13,30
1B414E7BD29E48E28EEB12D681A0CAD4,Dormant Value Customers,4.0,8.7672,32.61,0.3915,0.4266,0.8181,1.0,0.25,Mixed,thin_history,65.22,2,228
2BBF156C08FC447FA2E5EB7A54C02BAF,Low-Value Low-Response,0.0,8.7593,20.09,0.436,0.2713,0.7073,0.0,0.0,No paid offer preference,thin_history,100.45,5,96
2234FE1F1B6549F69B40BAB5152238F7,High-Value Responsive,3.5,8.7474,30.3211,0.4039,0.3962,0.8001,1.0,0.75,Mixed,mature,272.89,9,30
47483CC87ABF474C925F31BC8589D9EB,Dormant Value Customers,4.0,8.7455,29.244,0.4358,0.39,0.8258,0.8,1.0,Mixed,mature,146.22,5,126
0CE0BA52448E482590A6DDD885050B3D,Dormant Value Customers,4.0,8.7336,30.126,0.4227,0.3916,0.8143,0.8,1.0,Mixed,mature,150.63,5,96
79C8B1DBF8E8408E85C4F7473412788E,Thin-History Low-Activity,1.0,8.7239,23.98,0.4055,0.3552,0.7607,0.3333,0.5,No paid offer preference,mature,71.94,3,258
02B7A80A321C4B078AF92D494CC0F012,High-Value Responsive,3.5,8.7204,36.3782,0.3359,0.381,0.7169,0.4545,0.5,Mixed,mature,400.16,11,36
62D559A3F7274BC9809B514C41D2475E,Dormant Value Customers,4.0,8.7186,30.9233,0.4113,0.3377,0.749,0.3333,0.6667,Mixed,mature,185.54,6,36
23222E141AAE4BA9B8EFD19138D8F30F,High-Value Responsive,3.5,8.7086,28.0929,0.4346,0.3697,0.8043,0.7143,1.0,Mixed,mature,196.65,7,138
